"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","case_type_ID","case_type","count_LFN258","count_RO258","count_RF258","count_LFN260","count_RO260","count_RF260"
252,2002,9,"Employment, Social Affairs and Inclusion","EMPL",6,"Netherlands","NL",2,"nonconformity",1,0,0,0,0,0
253,2002,9,"Employment, Social Affairs and Inclusion","EMPL",7,"Denmark","DK",1,"noncommunication",2,0,0,0,0,0
254,2002,9,"Employment, Social Affairs and Inclusion","EMPL",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
255,2002,9,"Employment, Social Affairs and Inclusion","EMPL",8,"Ireland","IE",1,"noncommunication",3,0,0,0,0,0
256,2002,9,"Employment, Social Affairs and Inclusion","EMPL",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
257,2002,9,"Employment, Social Affairs and Inclusion","EMPL",9,"United Kingdom","UK",1,"noncommunication",2,0,0,0,0,0
258,2002,9,"Employment, Social Affairs and Inclusion","EMPL",9,"United Kingdom","UK",2,"nonconformity",2,0,0,0,0,0
259,2002,9,"Employment, Social Affairs and Inclusion","EMPL",10,"Greece","EL",1,"noncommunication",2,0,0,0,0,0
260,2002,9,"Employment, Social Affairs and Inclusion","EMPL",10,"Greece","EL",2,"nonconformity",1,0,0,0,0,0
261,2002,9,"Employment, Social Affairs and Inclusion","EMPL",11,"Portugal","PT",1,"noncommunication",1,0,0,0,0,0
262,2002,9,"Employment, Social Affairs and Inclusion","EMPL",11,"Portugal","PT",2,"nonconformity",1,0,0,0,0,0
263,2002,9,"Employment, Social Affairs and Inclusion","EMPL",12,"Spain","ES",1,"noncommunication",0,0,0,0,0,0
264,2002,9,"Employment, Social Affairs and Inclusion","EMPL",12,"Spain","ES",2,"nonconformity",1,1,0,0,0,0
265,2002,9,"Employment, Social Affairs and Inclusion","EMPL",13,"Austria","AT",1,"noncommunication",2,4,0,1,0,0
266,2002,9,"Employment, Social Affairs and Inclusion","EMPL",13,"Austria","AT",2,"nonconformity",1,2,0,0,0,0
267,2002,9,"Employment, Social Affairs and Inclusion","EMPL",14,"Finland","FI",1,"noncommunication",1,0,0,0,0,0
268,2002,9,"Employment, Social Affairs and Inclusion","EMPL",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
269,2002,9,"Employment, Social Affairs and Inclusion","EMPL",15,"Sweden","SE",1,"noncommunication",3,0,0,0,0,0
270,2002,9,"Employment, Social Affairs and Inclusion","EMPL",15,"Sweden","SE",2,"nonconformity",1,0,0,0,0,0
271,2002,10,"Energy","ENER",1,"Belgium","BE",1,"noncommunication",1,0,0,0,0,0
272,2002,10,"Energy","ENER",1,"Belgium","BE",2,"nonconformity",1,0,0,0,0,0
273,2002,10,"Energy","ENER",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
274,2002,10,"Energy","ENER",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
275,2002,10,"Energy","ENER",3,"Germany","DE",1,"noncommunication",1,1,0,0,0,0
276,2002,10,"Energy","ENER",3,"Germany","DE",2,"nonconformity",0,0,0,0,0,0
277,2002,10,"Energy","ENER",4,"Italy","IT",1,"noncommunication",1,0,0,0,0,0
278,2002,10,"Energy","ENER",4,"Italy","IT",2,"nonconformity",1,0,0,0,0,0
279,2002,10,"Energy","ENER",5,"Luxembourg","LU",1,"noncommunication",0,0,0,0,0,0
280,2002,10,"Energy","ENER",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
281,2002,10,"Energy","ENER",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
282,2002,10,"Energy","ENER",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
283,2002,10,"Energy","ENER",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
284,2002,10,"Energy","ENER",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
285,2002,10,"Energy","ENER",8,"Ireland","IE",1,"noncommunication",0,0,0,0,0,0
286,2002,10,"Energy","ENER",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
287,2002,10,"Energy","ENER",9,"United Kingdom","UK",1,"noncommunication",0,0,0,0,0,0
288,2002,10,"Energy","ENER",9,"United Kingdom","UK",2,"nonconformity",4,1,0,0,0,0
289,2002,10,"Energy","ENER",10,"Greece","EL",1,"noncommunication",0,0,0,0,0,0
290,2002,10,"Energy","ENER",10,"Greece","EL",2,"nonconformity",0,0,0,0,0,0
291,2002,10,"Energy","ENER",11,"Portugal","PT",1,"noncommunication",0,0,0,0,0,0
292,2002,10,"Energy","ENER",11,"Portugal","PT",2,"nonconformity",0,0,0,0,0,0
293,2002,10,"Energy","ENER",12,"Spain","ES",1,"noncommunication",1,1,0,0,0,0
294,2002,10,"Energy","ENER",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
295,2002,10,"Energy","ENER",13,"Austria","AT",1,"noncommunication",0,0,0,0,0,0
296,2002,10,"Energy","ENER",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
297,2002,10,"Energy","ENER",14,"Finland","FI",1,"noncommunication",1,1,0,0,0,0
298,2002,10,"Energy","ENER",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
299,2002,10,"Energy","ENER",15,"Sweden","SE",1,"noncommunication",1,0,0,0,0,0
300,2002,10,"Energy","ENER",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
301,2002,11,"Enterprise and Industry","ENTR",1,"Belgium","BE",1,"noncommunication",10,2,1,0,0,0
302,2002,11,"Enterprise and Industry","ENTR",1,"Belgium","BE",2,"nonconformity",0,0,0,0,0,0
303,2002,11,"Enterprise and Industry","ENTR",2,"France","FR",1,"noncommunication",13,3,1,0,0,0
304,2002,11,"Enterprise and Industry","ENTR",2,"France","FR",2,"nonconformity",3,1,1,0,0,0
305,2002,11,"Enterprise and Industry","ENTR",3,"Germany","DE",1,"noncommunication",15,3,2,0,0,0
306,2002,11,"Enterprise and Industry","ENTR",3,"Germany","DE",2,"nonconformity",2,1,0,0,0,0
307,2002,11,"Enterprise and Industry","ENTR",4,"Italy","IT",1,"noncommunication",13,5,1,0,0,0
308,2002,11,"Enterprise and Industry","ENTR",4,"Italy","IT",2,"nonconformity",1,0,0,0,0,0
309,2002,11,"Enterprise and Industry","ENTR",5,"Luxembourg","LU",1,"noncommunication",9,2,1,0,0,0
310,2002,11,"Enterprise and Industry","ENTR",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
311,2002,11,"Enterprise and Industry","ENTR",6,"Netherlands","NL",1,"noncommunication",12,1,0,0,0,0
312,2002,11,"Enterprise and Industry","ENTR",6,"Netherlands","NL",2,"nonconformity",3,0,0,0,0,0
313,2002,11,"Enterprise and Industry","ENTR",7,"Denmark","DK",1,"noncommunication",9,0,0,0,0,0
314,2002,11,"Enterprise and Industry","ENTR",7,"Denmark","DK",2,"nonconformity",1,0,0,0,0,0
315,2002,11,"Enterprise and Industry","ENTR",8,"Ireland","IE",1,"noncommunication",10,3,1,0,0,0
316,2002,11,"Enterprise and Industry","ENTR",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
317,2002,11,"Enterprise and Industry","ENTR",9,"United Kingdom","UK",1,"noncommunication",9,1,0,0,0,0
318,2002,11,"Enterprise and Industry","ENTR",9,"United Kingdom","UK",2,"nonconformity",0,0,0,0,0,0
319,2002,11,"Enterprise and Industry","ENTR",10,"Greece","EL",1,"noncommunication",12,5,0,0,0,0
320,2002,11,"Enterprise and Industry","ENTR",10,"Greece","EL",2,"nonconformity",1,0,0,0,0,0
321,2002,11,"Enterprise and Industry","ENTR",11,"Portugal","PT",1,"noncommunication",19,6,1,0,0,0
322,2002,11,"Enterprise and Industry","ENTR",11,"Portugal","PT",2,"nonconformity",0,0,0,0,0,0
323,2002,11,"Enterprise and Industry","ENTR",12,"Spain","ES",1,"noncommunication",10,1,0,0,0,0
324,2002,11,"Enterprise and Industry","ENTR",12,"Spain","ES",2,"nonconformity",1,0,0,0,0,0
325,2002,11,"Enterprise and Industry","ENTR",13,"Austria","AT",1,"noncommunication",11,5,0,0,0,0
326,2002,11,"Enterprise and Industry","ENTR",13,"Austria","AT",2,"nonconformity",0,1,0,0,0,0
327,2002,11,"Enterprise and Industry","ENTR",14,"Finland","FI",1,"noncommunication",9,0,0,0,0,0
328,2002,11,"Enterprise and Industry","ENTR",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
329,2002,11,"Enterprise and Industry","ENTR",15,"Sweden","SE",1,"noncommunication",11,1,0,0,0,0
330,2002,11,"Enterprise and Industry","ENTR",15,"Sweden","SE",2,"nonconformity",1,0,0,0,0,0
331,2002,12,"Environment","ENV",1,"Belgium","BE",1,"noncommunication",3,1,0,0,0,0
332,2002,12,"Environment","ENV",1,"Belgium","BE",2,"nonconformity",7,2,0,1,0,0
333,2002,12,"Environment","ENV",2,"France","FR",1,"noncommunication",6,1,0,0,0,0
334,2002,12,"Environment","ENV",2,"France","FR",2,"nonconformity",11,3,0,1,0,0
335,2002,12,"Environment","ENV",3,"Germany","DE",1,"noncommunication",4,1,0,0,0,0
336,2002,12,"Environment","ENV",3,"Germany","DE",2,"nonconformity",14,2,1,1,0,0
337,2002,12,"Environment","ENV",4,"Italy","IT",1,"noncommunication",4,2,0,0,0,0
338,2002,12,"Environment","ENV",4,"Italy","IT",2,"nonconformity",19,5,3,4,0,0
339,2002,12,"Environment","ENV",5,"Luxembourg","LU",1,"noncommunication",3,2,0,0,0,0
340,2002,12,"Environment","ENV",5,"Luxembourg","LU",2,"nonconformity",3,0,0,4,0,0
341,2002,12,"Environment","ENV",6,"Netherlands","NL",1,"noncommunication",3,0,0,0,0,0
342,2002,12,"Environment","ENV",6,"Netherlands","NL",2,"nonconformity",4,0,1,1,0,0
343,2002,12,"Environment","ENV",7,"Denmark","DK",1,"noncommunication",4,1,0,0,0,0
344,2002,12,"Environment","ENV",7,"Denmark","DK",2,"nonconformity",3,0,0,0,0,0
345,2002,12,"Environment","ENV",8,"Ireland","IE",1,"noncommunication",5,3,0,0,0,0
346,2002,12,"Environment","ENV",8,"Ireland","IE",2,"nonconformity",21,4,0,1,1,0
347,2002,12,"Environment","ENV",9,"United Kingdom","UK",1,"noncommunication",5,5,1,0,0,0
348,2002,12,"Environment","ENV",9,"United Kingdom","UK",2,"nonconformity",3,0,2,1,0,0
349,2002,12,"Environment","ENV",10,"Greece","EL",1,"noncommunication",5,3,0,0,0,0
350,2002,12,"Environment","ENV",10,"Greece","EL",2,"nonconformity",13,5,1,2,0,0
351,2002,12,"Environment","ENV",11,"Portugal","PT",1,"noncommunication",4,2,0,0,0,0
352,2002,12,"Environment","ENV",11,"Portugal","PT",2,"nonconformity",8,1,1,0,0,0
353,2002,12,"Environment","ENV",12,"Spain","ES",1,"noncommunication",5,3,0,0,0,0
354,2002,12,"Environment","ENV",12,"Spain","ES",2,"nonconformity",34,8,1,0,0,0
355,2002,12,"Environment","ENV",13,"Austria","AT",1,"noncommunication",4,2,0,0,0,0
356,2002,12,"Environment","ENV",13,"Austria","AT",2,"nonconformity",4,6,6,0,0,0
357,2002,12,"Environment","ENV",14,"Finland","FI",1,"noncommunication",5,3,0,0,0,0
358,2002,12,"Environment","ENV",14,"Finland","FI",2,"nonconformity",5,1,1,0,0,0
359,2002,12,"Environment","ENV",15,"Sweden","SE",1,"noncommunication",4,0,0,0,0,0
360,2002,12,"Environment","ENV",15,"Sweden","SE",2,"nonconformity",7,0,0,1,0,0
361,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",1,"Belgium","BE",1,"noncommunication",0,0,0,0,0,0
362,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",1,"Belgium","BE",2,"nonconformity",0,0,0,0,0,0
363,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
364,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
365,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
366,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",3,"Germany","DE",2,"nonconformity",0,0,0,0,0,0
367,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
368,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",4,"Italy","IT",2,"nonconformity",0,0,0,0,0,0
369,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",5,"Luxembourg","LU",1,"noncommunication",0,0,0,0,0,0
370,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
371,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
372,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
373,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
374,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
375,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",8,"Ireland","IE",1,"noncommunication",0,0,0,0,0,0
376,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
377,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",9,"United Kingdom","UK",1,"noncommunication",0,0,0,0,0,0
378,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",9,"United Kingdom","UK",2,"nonconformity",0,0,0,0,0,0
379,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",10,"Greece","EL",1,"noncommunication",0,0,0,0,0,0
380,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",10,"Greece","EL",2,"nonconformity",0,0,0,0,0,0
381,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",11,"Portugal","PT",1,"noncommunication",0,0,0,0,0,0
382,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",11,"Portugal","PT",2,"nonconformity",0,0,0,0,0,0
383,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",12,"Spain","ES",1,"noncommunication",0,0,0,0,0,0
384,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
385,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",13,"Austria","AT",1,"noncommunication",0,0,0,0,0,0
386,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
387,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",14,"Finland","FI",1,"noncommunication",0,0,0,0,0,0
388,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
389,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",15,"Sweden","SE",1,"noncommunication",0,0,0,0,0,0
390,2002,13,"European Neighbourhood and Enlargement Negotiations","NEAR",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
391,2002,14,"Eurostat","EUROSTAT",1,"Belgium","BE",1,"noncommunication",1,0,0,0,0,0
392,2002,14,"Eurostat","EUROSTAT",1,"Belgium","BE",2,"nonconformity",0,0,0,0,0,0
393,2002,14,"Eurostat","EUROSTAT",2,"France","FR",1,"noncommunication",1,0,0,0,0,0
394,2002,14,"Eurostat","EUROSTAT",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
395,2002,14,"Eurostat","EUROSTAT",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
396,2002,14,"Eurostat","EUROSTAT",3,"Germany","DE",2,"nonconformity",0,0,0,0,0,0
397,2002,14,"Eurostat","EUROSTAT",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
398,2002,14,"Eurostat","EUROSTAT",4,"Italy","IT",2,"nonconformity",0,0,0,0,0,0
399,2002,14,"Eurostat","EUROSTAT",5,"Luxembourg","LU",1,"noncommunication",1,0,0,0,0,0
400,2002,14,"Eurostat","EUROSTAT",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
401,2002,14,"Eurostat","EUROSTAT",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
402,2002,14,"Eurostat","EUROSTAT",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
403,2002,14,"Eurostat","EUROSTAT",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
404,2002,14,"Eurostat","EUROSTAT",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
405,2002,14,"Eurostat","EUROSTAT",8,"Ireland","IE",1,"noncommunication",1,0,0,0,0,0
406,2002,14,"Eurostat","EUROSTAT",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
407,2002,14,"Eurostat","EUROSTAT",9,"United Kingdom","UK",1,"noncommunication",0,0,0,0,0,0
408,2002,14,"Eurostat","EUROSTAT",9,"United Kingdom","UK",2,"nonconformity",0,0,0,0,0,0
409,2002,14,"Eurostat","EUROSTAT",10,"Greece","EL",1,"noncommunication",0,0,0,0,0,0
410,2002,14,"Eurostat","EUROSTAT",10,"Greece","EL",2,"nonconformity",1,0,0,0,0,0
411,2002,14,"Eurostat","EUROSTAT",11,"Portugal","PT",1,"noncommunication",0,0,0,0,0,0
412,2002,14,"Eurostat","EUROSTAT",11,"Portugal","PT",2,"nonconformity",0,0,0,0,0,0
413,2002,14,"Eurostat","EUROSTAT",12,"Spain","ES",1,"noncommunication",1,0,0,0,0,0
414,2002,14,"Eurostat","EUROSTAT",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
415,2002,14,"Eurostat","EUROSTAT",13,"Austria","AT",1,"noncommunication",0,0,0,0,0,0
416,2002,14,"Eurostat","EUROSTAT",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
417,2002,14,"Eurostat","EUROSTAT",14,"Finland","FI",1,"noncommunication",0,0,0,0,0,0
418,2002,14,"Eurostat","EUROSTAT",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
419,2002,14,"Eurostat","EUROSTAT",15,"Sweden","SE",1,"noncommunication",1,0,0,0,0,0
420,2002,14,"Eurostat","EUROSTAT",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
421,2002,15,"External Relations","RELEX",1,"Belgium","BE",1,"noncommunication",0,0,0,0,0,0
422,2002,15,"External Relations","RELEX",1,"Belgium","BE",2,"nonconformity",0,0,0,0,0,0
423,2002,15,"External Relations","RELEX",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
424,2002,15,"External Relations","RELEX",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
425,2002,15,"External Relations","RELEX",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
426,2002,15,"External Relations","RELEX",3,"Germany","DE",2,"nonconformity",0,0,0,0,0,0
427,2002,15,"External Relations","RELEX",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
428,2002,15,"External Relations","RELEX",4,"Italy","IT",2,"nonconformity",0,0,0,0,0,0
429,2002,15,"External Relations","RELEX",5,"Luxembourg","LU",1,"noncommunication",0,0,0,0,0,0
430,2002,15,"External Relations","RELEX",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
431,2002,15,"External Relations","RELEX",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
432,2002,15,"External Relations","RELEX",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
433,2002,15,"External Relations","RELEX",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
434,2002,15,"External Relations","RELEX",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
435,2002,15,"External Relations","RELEX",8,"Ireland","IE",1,"noncommunication",0,0,0,0,0,0
436,2002,15,"External Relations","RELEX",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
437,2002,15,"External Relations","RELEX",9,"United Kingdom","UK",1,"noncommunication",0,0,0,0,0,0
438,2002,15,"External Relations","RELEX",9,"United Kingdom","UK",2,"nonconformity",0,0,0,0,0,0
439,2002,15,"External Relations","RELEX",10,"Greece","EL",1,"noncommunication",0,0,0,0,0,0
440,2002,15,"External Relations","RELEX",10,"Greece","EL",2,"nonconformity",0,0,0,0,0,0
441,2002,15,"External Relations","RELEX",11,"Portugal","PT",1,"noncommunication",0,0,0,0,0,0
442,2002,15,"External Relations","RELEX",11,"Portugal","PT",2,"nonconformity",0,0,0,0,0,0
443,2002,15,"External Relations","RELEX",12,"Spain","ES",1,"noncommunication",0,0,0,0,0,0
444,2002,15,"External Relations","RELEX",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
445,2002,15,"External Relations","RELEX",13,"Austria","AT",1,"noncommunication",0,0,0,0,0,0
446,2002,15,"External Relations","RELEX",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
447,2002,15,"External Relations","RELEX",14,"Finland","FI",1,"noncommunication",0,0,0,0,0,0
448,2002,15,"External Relations","RELEX",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
449,2002,15,"External Relations","RELEX",15,"Sweden","SE",1,"noncommunication",0,0,0,0,0,0
450,2002,15,"External Relations","RELEX",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
451,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",1,"Belgium","BE",1,"noncommunication",0,0,0,0,0,0
452,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",1,"Belgium","BE",2,"nonconformity",0,0,0,0,0,0
453,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
454,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
455,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
456,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",3,"Germany","DE",2,"nonconformity",0,0,0,0,0,0
457,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
458,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",4,"Italy","IT",2,"nonconformity",0,0,0,0,0,0
459,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",5,"Luxembourg","LU",1,"noncommunication",0,0,0,0,0,0
460,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
461,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
462,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
463,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
464,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
465,2002,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",8,"Ireland","IE",1,"noncommunication",0,0,0,0,0,0
