"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","count_LFN258","count_RO258","count_RF258","count_LFN260","count_RO260","count_RF260"
302,2002,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"France","FR",0,0,0,0,0,0
303,2002,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",3,"Germany","DE",0,0,0,0,0,0
304,2002,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",4,"Italy","IT",0,0,0,0,0,0
305,2002,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",5,"Luxembourg","LU",0,0,0,0,0,0
306,2002,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",6,"Netherlands","NL",0,0,0,0,0,0
307,2002,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",7,"Denmark","DK",0,0,0,0,0,0
308,2002,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",8,"Ireland","IE",0,0,0,0,0,0
309,2002,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",9,"United Kingdom","UK",0,0,0,0,0,0
310,2002,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",10,"Greece","EL",0,0,0,0,0,0
311,2002,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",11,"Portugal","PT",0,0,0,0,0,0
312,2002,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",12,"Spain","ES",0,0,0,0,0,0
313,2002,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",13,"Austria","AT",0,0,0,0,0,0
314,2002,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",14,"Finland","FI",0,0,0,0,0,0
315,2002,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",15,"Sweden","SE",0,0,0,0,0,0
316,2002,22,"Justice and Consumers","JUST",1,"Belgium","BE",1,1,1,0,0,0
317,2002,22,"Justice and Consumers","JUST",2,"France","FR",0,0,0,0,0,0
318,2002,22,"Justice and Consumers","JUST",3,"Germany","DE",0,0,0,0,0,0
319,2002,22,"Justice and Consumers","JUST",4,"Italy","IT",0,0,0,0,0,0
320,2002,22,"Justice and Consumers","JUST",5,"Luxembourg","LU",0,1,0,0,0,0
321,2002,22,"Justice and Consumers","JUST",6,"Netherlands","NL",2,0,0,0,0,0
322,2002,22,"Justice and Consumers","JUST",7,"Denmark","DK",0,0,0,0,0,0
323,2002,22,"Justice and Consumers","JUST",8,"Ireland","IE",0,0,0,0,0,0
324,2002,22,"Justice and Consumers","JUST",9,"United Kingdom","UK",0,0,0,0,0,0
325,2002,22,"Justice and Consumers","JUST",10,"Greece","EL",1,0,0,0,0,0
326,2002,22,"Justice and Consumers","JUST",11,"Portugal","PT",0,0,0,0,0,0
327,2002,22,"Justice and Consumers","JUST",12,"Spain","ES",0,1,1,0,0,0
328,2002,22,"Justice and Consumers","JUST",13,"Austria","AT",1,1,1,0,0,0
329,2002,22,"Justice and Consumers","JUST",14,"Finland","FI",0,0,0,0,0,0
330,2002,22,"Justice and Consumers","JUST",15,"Sweden","SE",0,0,0,0,0,0
331,2002,23,"Legal Service","SJ",1,"Belgium","BE",0,0,0,0,0,0
332,2002,23,"Legal Service","SJ",2,"France","FR",0,0,0,0,0,0
333,2002,23,"Legal Service","SJ",3,"Germany","DE",0,0,0,0,0,0
334,2002,23,"Legal Service","SJ",4,"Italy","IT",0,0,0,0,0,0
335,2002,23,"Legal Service","SJ",5,"Luxembourg","LU",0,0,0,0,0,0
336,2002,23,"Legal Service","SJ",6,"Netherlands","NL",0,0,0,0,0,0
337,2002,23,"Legal Service","SJ",7,"Denmark","DK",0,0,0,0,0,0
338,2002,23,"Legal Service","SJ",8,"Ireland","IE",0,0,0,0,0,0
339,2002,23,"Legal Service","SJ",9,"United Kingdom","UK",0,0,0,0,0,0
340,2002,23,"Legal Service","SJ",10,"Greece","EL",0,0,0,0,0,0
341,2002,23,"Legal Service","SJ",11,"Portugal","PT",0,0,0,0,0,0
342,2002,23,"Legal Service","SJ",12,"Spain","ES",0,0,0,0,0,0
343,2002,23,"Legal Service","SJ",13,"Austria","AT",0,0,0,0,0,0
344,2002,23,"Legal Service","SJ",14,"Finland","FI",0,0,0,0,0,0
345,2002,23,"Legal Service","SJ",15,"Sweden","SE",0,0,0,0,0,0
346,2002,24,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",0,0,0,0,0,0
347,2002,24,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,0,0,0,0,0
348,2002,24,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",0,0,0,0,0,0
349,2002,24,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",0,0,0,0,0,0
350,2002,24,"Maritime Affairs and Fisheries","MARE",5,"Luxembourg","LU",0,0,0,0,0,0
351,2002,24,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",0,0,0,0,0,0
352,2002,24,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",1,0,0,0,0,0
353,2002,24,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",0,0,0,0,0,0
354,2002,24,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",0,0,0,0,0,0
355,2002,24,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",0,0,0,0,0,0
356,2002,24,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",0,0,0,0,0,0
357,2002,24,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1,0,0,0,0,0
358,2002,24,"Maritime Affairs and Fisheries","MARE",13,"Austria","AT",0,0,0,0,0,0
359,2002,24,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",0,0,0,0,0,0
360,2002,24,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",1,0,0,0,0,0
361,2002,25,"Migration and Home Affairs","HOME",1,"Belgium","BE",0,0,0,0,0,0
362,2002,25,"Migration and Home Affairs","HOME",2,"France","FR",0,0,0,0,0,0
363,2002,25,"Migration and Home Affairs","HOME",3,"Germany","DE",0,0,0,0,0,0
364,2002,25,"Migration and Home Affairs","HOME",4,"Italy","IT",0,0,0,0,0,0
365,2002,25,"Migration and Home Affairs","HOME",5,"Luxembourg","LU",0,0,0,0,0,0
366,2002,25,"Migration and Home Affairs","HOME",6,"Netherlands","NL",0,0,0,0,0,0
367,2002,25,"Migration and Home Affairs","HOME",7,"Denmark","DK",0,0,0,0,0,0
368,2002,25,"Migration and Home Affairs","HOME",8,"Ireland","IE",0,0,0,0,0,0
369,2002,25,"Migration and Home Affairs","HOME",9,"United Kingdom","UK",0,0,0,0,0,0
370,2002,25,"Migration and Home Affairs","HOME",10,"Greece","EL",0,0,0,0,0,0
371,2002,25,"Migration and Home Affairs","HOME",11,"Portugal","PT",0,0,0,0,0,0
372,2002,25,"Migration and Home Affairs","HOME",12,"Spain","ES",0,0,0,0,0,0
373,2002,25,"Migration and Home Affairs","HOME",13,"Austria","AT",1,0,0,0,0,0
374,2002,25,"Migration and Home Affairs","HOME",14,"Finland","FI",0,0,0,0,0,0
375,2002,25,"Migration and Home Affairs","HOME",15,"Sweden","SE",0,0,0,0,0,0
376,2002,26,"Mobility and Transport","MOVE",1,"Belgium","BE",4,1,0,0,0,0
377,2002,26,"Mobility and Transport","MOVE",2,"France","FR",5,2,0,1,0,0
378,2002,26,"Mobility and Transport","MOVE",3,"Germany","DE",5,1,1,0,0,0
379,2002,26,"Mobility and Transport","MOVE",4,"Italy","IT",4,2,1,0,0,0
380,2002,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",5,4,0,1,0,0
381,2002,26,"Mobility and Transport","MOVE",6,"Netherlands","NL",2,0,0,0,0,0
382,2002,26,"Mobility and Transport","MOVE",7,"Denmark","DK",2,0,0,0,0,0
383,2002,26,"Mobility and Transport","MOVE",8,"Ireland","IE",4,2,0,0,0,0
384,2002,26,"Mobility and Transport","MOVE",9,"United Kingdom","UK",5,1,0,0,0,0
385,2002,26,"Mobility and Transport","MOVE",10,"Greece","EL",4,0,0,0,0,0
386,2002,26,"Mobility and Transport","MOVE",11,"Portugal","PT",4,3,0,1,0,0
387,2002,26,"Mobility and Transport","MOVE",12,"Spain","ES",3,0,2,0,0,0
388,2002,26,"Mobility and Transport","MOVE",13,"Austria","AT",4,1,0,0,0,0
389,2002,26,"Mobility and Transport","MOVE",14,"Finland","FI",4,0,0,0,0,0
390,2002,26,"Mobility and Transport","MOVE",15,"Sweden","SE",3,0,0,0,0,0
391,2002,27,"Regional and Urban Policy","REGIO",1,"Belgium","BE",0,0,0,0,0,0
392,2002,27,"Regional and Urban Policy","REGIO",2,"France","FR",0,0,0,0,0,0
393,2002,27,"Regional and Urban Policy","REGIO",3,"Germany","DE",0,0,0,0,0,0
394,2002,27,"Regional and Urban Policy","REGIO",4,"Italy","IT",0,0,0,0,0,0
395,2002,27,"Regional and Urban Policy","REGIO",5,"Luxembourg","LU",0,0,0,0,0,0
396,2002,27,"Regional and Urban Policy","REGIO",6,"Netherlands","NL",0,0,0,0,0,0
397,2002,27,"Regional and Urban Policy","REGIO",7,"Denmark","DK",0,0,0,0,0,0
398,2002,27,"Regional and Urban Policy","REGIO",8,"Ireland","IE",0,0,0,0,0,0
399,2002,27,"Regional and Urban Policy","REGIO",9,"United Kingdom","UK",0,0,0,0,0,0
400,2002,27,"Regional and Urban Policy","REGIO",10,"Greece","EL",0,0,0,0,0,0
401,2002,27,"Regional and Urban Policy","REGIO",11,"Portugal","PT",0,0,0,0,0,0
402,2002,27,"Regional and Urban Policy","REGIO",12,"Spain","ES",0,0,0,0,0,0
403,2002,27,"Regional and Urban Policy","REGIO",13,"Austria","AT",0,0,0,0,0,0
404,2002,27,"Regional and Urban Policy","REGIO",14,"Finland","FI",0,0,0,0,0,0
405,2002,27,"Regional and Urban Policy","REGIO",15,"Sweden","SE",0,0,0,0,0,0
406,2002,28,"Secretariat-General","SG",1,"Belgium","BE",0,0,0,0,0,0
407,2002,28,"Secretariat-General","SG",2,"France","FR",0,0,0,0,0,0
408,2002,28,"Secretariat-General","SG",3,"Germany","DE",0,0,0,0,0,0
409,2002,28,"Secretariat-General","SG",4,"Italy","IT",0,0,0,0,0,0
410,2002,28,"Secretariat-General","SG",5,"Luxembourg","LU",0,0,0,0,0,0
411,2002,28,"Secretariat-General","SG",6,"Netherlands","NL",0,0,0,0,0,0
412,2002,28,"Secretariat-General","SG",7,"Denmark","DK",0,0,0,0,0,0
413,2002,28,"Secretariat-General","SG",8,"Ireland","IE",0,0,0,0,0,0
414,2002,28,"Secretariat-General","SG",9,"United Kingdom","UK",0,0,0,0,0,0
415,2002,28,"Secretariat-General","SG",10,"Greece","EL",0,0,0,0,0,0
416,2002,28,"Secretariat-General","SG",11,"Portugal","PT",0,0,0,0,0,0
417,2002,28,"Secretariat-General","SG",12,"Spain","ES",0,0,0,0,0,0
418,2002,28,"Secretariat-General","SG",13,"Austria","AT",0,0,0,0,0,0
419,2002,28,"Secretariat-General","SG",14,"Finland","FI",0,0,0,0,0,0
420,2002,28,"Secretariat-General","SG",15,"Sweden","SE",0,0,0,0,0,0
421,2002,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",5,2,0,0,0,0
422,2002,29,"Taxation and Customs Union","TAXUD",2,"France","FR",4,1,0,1,1,0
423,2002,29,"Taxation and Customs Union","TAXUD",3,"Germany","DE",8,0,0,0,0,0
424,2002,29,"Taxation and Customs Union","TAXUD",4,"Italy","IT",3,1,0,1,0,0
425,2002,29,"Taxation and Customs Union","TAXUD",5,"Luxembourg","LU",4,0,0,0,0,0
426,2002,29,"Taxation and Customs Union","TAXUD",6,"Netherlands","NL",4,0,0,1,0,0
427,2002,29,"Taxation and Customs Union","TAXUD",7,"Denmark","DK",3,0,0,0,0,0
428,2002,29,"Taxation and Customs Union","TAXUD",8,"Ireland","IE",2,0,0,0,0,0
429,2002,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",1,0,0,1,1,0
430,2002,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",5,0,0,1,0,0
431,2002,29,"Taxation and Customs Union","TAXUD",11,"Portugal","PT",2,0,0,0,0,0
432,2002,29,"Taxation and Customs Union","TAXUD",12,"Spain","ES",4,2,1,0,0,0
433,2002,29,"Taxation and Customs Union","TAXUD",13,"Austria","AT",3,0,0,0,0,0
434,2002,29,"Taxation and Customs Union","TAXUD",14,"Finland","FI",3,0,0,1,0,0
435,2002,29,"Taxation and Customs Union","TAXUD",15,"Sweden","SE",2,0,0,0,0,0
436,2002,30,"Trade","TRADE",1,"Belgium","BE",0,0,0,0,0,0
437,2002,30,"Trade","TRADE",2,"France","FR",0,0,0,0,0,0
438,2002,30,"Trade","TRADE",3,"Germany","DE",0,0,0,0,0,0
439,2002,30,"Trade","TRADE",4,"Italy","IT",0,0,0,0,0,0
440,2002,30,"Trade","TRADE",5,"Luxembourg","LU",0,0,0,0,0,0
441,2002,30,"Trade","TRADE",6,"Netherlands","NL",0,0,0,0,0,0
442,2002,30,"Trade","TRADE",7,"Denmark","DK",0,0,0,0,0,0
443,2002,30,"Trade","TRADE",8,"Ireland","IE",0,0,0,0,0,0
444,2002,30,"Trade","TRADE",9,"United Kingdom","UK",0,0,0,0,0,0
445,2002,30,"Trade","TRADE",10,"Greece","EL",0,0,0,0,0,0
446,2002,30,"Trade","TRADE",11,"Portugal","PT",0,0,0,0,0,0
447,2002,30,"Trade","TRADE",12,"Spain","ES",0,0,0,0,0,0
448,2002,30,"Trade","TRADE",13,"Austria","AT",0,0,0,0,0,0
449,2002,30,"Trade","TRADE",14,"Finland","FI",0,0,0,0,0,0
450,2002,30,"Trade","TRADE",15,"Sweden","SE",0,0,0,0,0,0
451,2003,1,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",6,0,0,0,0,0
452,2003,1,"Agriculture and Rural Development","AGRI",2,"France","FR",4,1,0,0,0,0
453,2003,1,"Agriculture and Rural Development","AGRI",3,"Germany","DE",6,0,0,0,0,0
454,2003,1,"Agriculture and Rural Development","AGRI",4,"Italy","IT",6,0,0,0,0,0
455,2003,1,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",1,0,0,0,0,0
456,2003,1,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",0,0,0,0,0,0
457,2003,1,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",3,0,0,0,0,0
458,2003,1,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",0,0,0,0,0,0
459,2003,1,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",6,0,0,0,0,0
460,2003,1,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,0,0,0,0,0
461,2003,1,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",8,0,1,0,0,0
462,2003,1,"Agriculture and Rural Development","AGRI",12,"Spain","ES",0,0,0,0,0,0
463,2003,1,"Agriculture and Rural Development","AGRI",13,"Austria","AT",6,0,0,0,0,0
464,2003,1,"Agriculture and Rural Development","AGRI",14,"Finland","FI",0,0,0,0,0,0
465,2003,1,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",0,0,0,0,0,0
466,2003,2,"Budget","BUDG",1,"Belgium","BE",1,0,0,0,0,0
467,2003,2,"Budget","BUDG",2,"France","FR",0,0,0,0,0,0
468,2003,2,"Budget","BUDG",3,"Germany","DE",1,0,0,0,0,0
469,2003,2,"Budget","BUDG",4,"Italy","IT",1,0,0,0,0,0
470,2003,2,"Budget","BUDG",5,"Luxembourg","LU",1,0,0,0,0,0
471,2003,2,"Budget","BUDG",6,"Netherlands","NL",0,1,2,0,0,0
472,2003,2,"Budget","BUDG",7,"Denmark","DK",1,0,1,0,0,0
473,2003,2,"Budget","BUDG",8,"Ireland","IE",0,0,0,0,0,0
474,2003,2,"Budget","BUDG",9,"United Kingdom","UK",0,0,0,0,0,0
475,2003,2,"Budget","BUDG",10,"Greece","EL",1,0,0,0,0,0
476,2003,2,"Budget","BUDG",11,"Portugal","PT",4,0,0,0,0,0
477,2003,2,"Budget","BUDG",12,"Spain","ES",1,1,0,0,0,0
478,2003,2,"Budget","BUDG",13,"Austria","AT",0,1,0,0,0,0
479,2003,2,"Budget","BUDG",14,"Finland","FI",1,0,0,0,0,0
480,2003,2,"Budget","BUDG",15,"Sweden","SE",2,0,0,0,0,0
481,2003,3,"Climate Action","CLIMA",1,"Belgium","BE",0,0,0,0,0,0
482,2003,3,"Climate Action","CLIMA",2,"France","FR",0,0,0,0,0,0
483,2003,3,"Climate Action","CLIMA",3,"Germany","DE",0,0,0,0,0,0
484,2003,3,"Climate Action","CLIMA",4,"Italy","IT",0,0,0,0,0,0
485,2003,3,"Climate Action","CLIMA",5,"Luxembourg","LU",0,0,0,0,0,0
486,2003,3,"Climate Action","CLIMA",6,"Netherlands","NL",0,0,0,0,0,0
487,2003,3,"Climate Action","CLIMA",7,"Denmark","DK",0,0,0,0,0,0
488,2003,3,"Climate Action","CLIMA",8,"Ireland","IE",0,0,0,0,0,0
489,2003,3,"Climate Action","CLIMA",9,"United Kingdom","UK",0,0,0,0,0,0
490,2003,3,"Climate Action","CLIMA",10,"Greece","EL",0,0,0,0,0,0
491,2003,3,"Climate Action","CLIMA",11,"Portugal","PT",0,0,0,0,0,0
492,2003,3,"Climate Action","CLIMA",12,"Spain","ES",0,0,0,0,0,0
493,2003,3,"Climate Action","CLIMA",13,"Austria","AT",0,0,0,0,0,0
494,2003,3,"Climate Action","CLIMA",14,"Finland","FI",0,0,0,0,0,0
495,2003,3,"Climate Action","CLIMA",15,"Sweden","SE",0,0,0,0,0,0
496,2003,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",6,4,0,0,0,0
497,2003,4,"Communication Networks, Content and Technology","CONNECT",2,"France","FR",5,4,2,0,0,0
498,2003,4,"Communication Networks, Content and Technology","CONNECT",3,"Germany","DE",6,4,0,0,0,0
499,2003,4,"Communication Networks, Content and Technology","CONNECT",4,"Italy","IT",1,0,0,0,0,0
500,2003,4,"Communication Networks, Content and Technology","CONNECT",5,"Luxembourg","LU",6,5,1,0,0,0
501,2003,4,"Communication Networks, Content and Technology","CONNECT",6,"Netherlands","NL",5,4,0,0,0,0
502,2003,4,"Communication Networks, Content and Technology","CONNECT",7,"Denmark","DK",0,0,0,0,0,0
503,2003,4,"Communication Networks, Content and Technology","CONNECT",8,"Ireland","IE",0,0,0,0,0,0
504,2003,4,"Communication Networks, Content and Technology","CONNECT",9,"United Kingdom","UK",0,0,0,0,0,0
505,2003,4,"Communication Networks, Content and Technology","CONNECT",10,"Greece","EL",5,4,0,0,0,0
506,2003,4,"Communication Networks, Content and Technology","CONNECT",11,"Portugal","PT",5,4,0,0,0,0
507,2003,4,"Communication Networks, Content and Technology","CONNECT",12,"Spain","ES",4,1,0,0,0,0
508,2003,4,"Communication Networks, Content and Technology","CONNECT",13,"Austria","AT",0,0,0,0,0,0
509,2003,4,"Communication Networks, Content and Technology","CONNECT",14,"Finland","FI",1,0,0,0,0,0
510,2003,4,"Communication Networks, Content and Technology","CONNECT",15,"Sweden","SE",1,0,0,0,0,0
511,2003,5,"Competition","COMP",1,"Belgium","BE",1,1,0,0,0,0
512,2003,5,"Competition","COMP",2,"France","FR",1,2,0,1,0,0
513,2003,5,"Competition","COMP",3,"Germany","DE",1,1,0,0,0,0
514,2003,5,"Competition","COMP",4,"Italy","IT",0,0,0,0,0,0
515,2003,5,"Competition","COMP",5,"Luxembourg","LU",1,1,0,0,0,0
516,2003,5,"Competition","COMP",6,"Netherlands","NL",1,1,0,0,0,0
517,2003,5,"Competition","COMP",7,"Denmark","DK",0,0,0,0,0,0
518,2003,5,"Competition","COMP",8,"Ireland","IE",0,0,0,0,0,0
519,2003,5,"Competition","COMP",9,"United Kingdom","UK",0,0,0,0,0,0
520,2003,5,"Competition","COMP",10,"Greece","EL",1,1,0,0,0,0
521,2003,5,"Competition","COMP",11,"Portugal","PT",1,1,1,0,0,0
522,2003,5,"Competition","COMP",12,"Spain","ES",1,0,0,0,0,0
523,2003,5,"Competition","COMP",13,"Austria","AT",0,0,0,0,0,0
524,2003,5,"Competition","COMP",14,"Finland","FI",0,0,0,0,0,0
525,2003,5,"Competition","COMP",15,"Sweden","SE",1,0,0,0,0,0
526,2003,6,"Defence Industry and Space","DEFIS",1,"Belgium","BE",0,0,0,0,0,0
527,2003,6,"Defence Industry and Space","DEFIS",2,"France","FR",0,0,0,0,0,0
528,2003,6,"Defence Industry and Space","DEFIS",3,"Germany","DE",0,0,0,0,0,0
529,2003,6,"Defence Industry and Space","DEFIS",4,"Italy","IT",0,0,0,0,0,0
530,2003,6,"Defence Industry and Space","DEFIS",5,"Luxembourg","LU",0,0,0,0,0,0
531,2003,6,"Defence Industry and Space","DEFIS",6,"Netherlands","NL",0,0,0,0,0,0
532,2003,6,"Defence Industry and Space","DEFIS",7,"Denmark","DK",0,0,0,0,0,0
533,2003,6,"Defence Industry and Space","DEFIS",8,"Ireland","IE",0,0,0,0,0,0
534,2003,6,"Defence Industry and Space","DEFIS",9,"United Kingdom","UK",0,0,0,0,0,0
535,2003,6,"Defence Industry and Space","DEFIS",10,"Greece","EL",0,0,0,0,0,0
536,2003,6,"Defence Industry and Space","DEFIS",11,"Portugal","PT",0,0,0,0,0,0
537,2003,6,"Defence Industry and Space","DEFIS",12,"Spain","ES",0,0,0,0,0,0
538,2003,6,"Defence Industry and Space","DEFIS",13,"Austria","AT",0,0,0,0,0,0
539,2003,6,"Defence Industry and Space","DEFIS",14,"Finland","FI",0,0,0,0,0,0
540,2003,6,"Defence Industry and Space","DEFIS",15,"Sweden","SE",0,0,0,0,0,0
541,2003,7,"Economic and Financial Affairs","ECFIN",1,"Belgium","BE",0,0,0,0,0,0
542,2003,7,"Economic and Financial Affairs","ECFIN",2,"France","FR",0,0,0,0,0,0
543,2003,7,"Economic and Financial Affairs","ECFIN",3,"Germany","DE",0,0,0,0,0,0
544,2003,7,"Economic and Financial Affairs","ECFIN",4,"Italy","IT",0,0,0,0,0,0
545,2003,7,"Economic and Financial Affairs","ECFIN",5,"Luxembourg","LU",0,0,0,0,0,0
546,2003,7,"Economic and Financial Affairs","ECFIN",6,"Netherlands","NL",0,0,0,0,0,0
547,2003,7,"Economic and Financial Affairs","ECFIN",7,"Denmark","DK",0,0,0,0,0,0
548,2003,7,"Economic and Financial Affairs","ECFIN",8,"Ireland","IE",0,0,0,0,0,0
549,2003,7,"Economic and Financial Affairs","ECFIN",9,"United Kingdom","UK",0,0,0,0,0,0
550,2003,7,"Economic and Financial Affairs","ECFIN",10,"Greece","EL",0,0,0,0,0,0
551,2003,7,"Economic and Financial Affairs","ECFIN",11,"Portugal","PT",0,0,0,1,0,0
552,2003,7,"Economic and Financial Affairs","ECFIN",12,"Spain","ES",0,0,0,0,0,0
553,2003,7,"Economic and Financial Affairs","ECFIN",13,"Austria","AT",0,0,0,0,0,0
554,2003,7,"Economic and Financial Affairs","ECFIN",14,"Finland","FI",0,0,0,0,0,0
555,2003,7,"Economic and Financial Affairs","ECFIN",15,"Sweden","SE",0,0,0,0,0,0
556,2003,8,"Education, Youth, Sport and Culture","EAC",1,"Belgium","BE",1,0,0,0,0,0
557,2003,8,"Education, Youth, Sport and Culture","EAC",2,"France","FR",0,0,0,0,0,0
558,2003,8,"Education, Youth, Sport and Culture","EAC",3,"Germany","DE",0,0,0,0,0,0
559,2003,8,"Education, Youth, Sport and Culture","EAC",4,"Italy","IT",0,0,0,0,0,0
560,2003,8,"Education, Youth, Sport and Culture","EAC",5,"Luxembourg","LU",0,0,0,0,0,0
561,2003,8,"Education, Youth, Sport and Culture","EAC",6,"Netherlands","NL",0,0,0,0,0,0
562,2003,8,"Education, Youth, Sport and Culture","EAC",7,"Denmark","DK",0,0,0,0,0,0
563,2003,8,"Education, Youth, Sport and Culture","EAC",8,"Ireland","IE",0,0,0,0,0,0
564,2003,8,"Education, Youth, Sport and Culture","EAC",9,"United Kingdom","UK",0,0,0,0,0,0
565,2003,8,"Education, Youth, Sport and Culture","EAC",10,"Greece","EL",0,0,0,0,0,0
566,2003,8,"Education, Youth, Sport and Culture","EAC",11,"Portugal","PT",0,0,0,0,0,0
567,2003,8,"Education, Youth, Sport and Culture","EAC",12,"Spain","ES",0,0,0,0,0,0
568,2003,8,"Education, Youth, Sport and Culture","EAC",13,"Austria","AT",0,1,0,0,0,0
569,2003,8,"Education, Youth, Sport and Culture","EAC",14,"Finland","FI",0,0,0,0,0,0
570,2003,8,"Education, Youth, Sport and Culture","EAC",15,"Sweden","SE",0,0,0,0,0,0
571,2003,9,"Employment, Social Affairs and Inclusion","EMPL",1,"Belgium","BE",2,2,1,0,0,0
572,2003,9,"Employment, Social Affairs and Inclusion","EMPL",2,"France","FR",9,2,1,0,0,0
573,2003,9,"Employment, Social Affairs and Inclusion","EMPL",3,"Germany","DE",2,0,0,0,0,0
574,2003,9,"Employment, Social Affairs and Inclusion","EMPL",4,"Italy","IT",3,3,1,0,1,0
575,2003,9,"Employment, Social Affairs and Inclusion","EMPL",5,"Luxembourg","LU",2,2,0,1,0,0
576,2003,9,"Employment, Social Affairs and Inclusion","EMPL",6,"Netherlands","NL",4,1,0,1,0,0
577,2003,9,"Employment, Social Affairs and Inclusion","EMPL",7,"Denmark","DK",5,0,0,0,0,0
578,2003,9,"Employment, Social Affairs and Inclusion","EMPL",8,"Ireland","IE",3,1,1,0,0,0
579,2003,9,"Employment, Social Affairs and Inclusion","EMPL",9,"United Kingdom","UK",4,2,0,0,0,0
580,2003,9,"Employment, Social Affairs and Inclusion","EMPL",10,"Greece","EL",6,2,2,0,0,0
