"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","case_type_ID","case_type","decision_stage_ID","decision_stage","count_decisions"
261,2002,22,"Justice and Consumers","JUST",2,"nonconformity",3,"Referral to the Court (Art. 258)",3
262,2002,22,"Justice and Consumers","JUST",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
263,2002,22,"Justice and Consumers","JUST",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
264,2002,22,"Justice and Consumers","JUST",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
265,2002,23,"Legal Service","SJ",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
266,2002,23,"Legal Service","SJ",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
267,2002,23,"Legal Service","SJ",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
268,2002,23,"Legal Service","SJ",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
269,2002,23,"Legal Service","SJ",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
270,2002,23,"Legal Service","SJ",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
271,2002,23,"Legal Service","SJ",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
272,2002,23,"Legal Service","SJ",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
273,2002,23,"Legal Service","SJ",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
274,2002,23,"Legal Service","SJ",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
275,2002,23,"Legal Service","SJ",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
276,2002,23,"Legal Service","SJ",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
277,2002,24,"Maritime Affairs and Fisheries","MARE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
278,2002,24,"Maritime Affairs and Fisheries","MARE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
279,2002,24,"Maritime Affairs and Fisheries","MARE",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
280,2002,24,"Maritime Affairs and Fisheries","MARE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
281,2002,24,"Maritime Affairs and Fisheries","MARE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
282,2002,24,"Maritime Affairs and Fisheries","MARE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
283,2002,24,"Maritime Affairs and Fisheries","MARE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",4
284,2002,24,"Maritime Affairs and Fisheries","MARE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
285,2002,24,"Maritime Affairs and Fisheries","MARE",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
286,2002,24,"Maritime Affairs and Fisheries","MARE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
287,2002,24,"Maritime Affairs and Fisheries","MARE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
288,2002,24,"Maritime Affairs and Fisheries","MARE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
289,2002,25,"Migration and Home Affairs","HOME",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
290,2002,25,"Migration and Home Affairs","HOME",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
291,2002,25,"Migration and Home Affairs","HOME",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
292,2002,25,"Migration and Home Affairs","HOME",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
293,2002,25,"Migration and Home Affairs","HOME",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
294,2002,25,"Migration and Home Affairs","HOME",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
295,2002,25,"Migration and Home Affairs","HOME",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
296,2002,25,"Migration and Home Affairs","HOME",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
297,2002,25,"Migration and Home Affairs","HOME",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
298,2002,25,"Migration and Home Affairs","HOME",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
299,2002,25,"Migration and Home Affairs","HOME",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
300,2002,25,"Migration and Home Affairs","HOME",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
301,2002,26,"Mobility and Transport","MOVE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",53
302,2002,26,"Mobility and Transport","MOVE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",16
303,2002,26,"Mobility and Transport","MOVE",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
304,2002,26,"Mobility and Transport","MOVE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",2
305,2002,26,"Mobility and Transport","MOVE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
306,2002,26,"Mobility and Transport","MOVE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
307,2002,26,"Mobility and Transport","MOVE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",5
308,2002,26,"Mobility and Transport","MOVE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
309,2002,26,"Mobility and Transport","MOVE",2,"nonconformity",3,"Referral to the Court (Art. 258)",4
310,2002,26,"Mobility and Transport","MOVE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
311,2002,26,"Mobility and Transport","MOVE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
312,2002,26,"Mobility and Transport","MOVE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
313,2002,27,"Regional and Urban Policy","REGIO",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
314,2002,27,"Regional and Urban Policy","REGIO",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
315,2002,27,"Regional and Urban Policy","REGIO",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
316,2002,27,"Regional and Urban Policy","REGIO",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
317,2002,27,"Regional and Urban Policy","REGIO",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
318,2002,27,"Regional and Urban Policy","REGIO",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
319,2002,27,"Regional and Urban Policy","REGIO",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
320,2002,27,"Regional and Urban Policy","REGIO",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
321,2002,27,"Regional and Urban Policy","REGIO",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
322,2002,27,"Regional and Urban Policy","REGIO",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
323,2002,27,"Regional and Urban Policy","REGIO",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
324,2002,27,"Regional and Urban Policy","REGIO",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
325,2002,28,"Secretariat-General","SG",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
326,2002,28,"Secretariat-General","SG",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
327,2002,28,"Secretariat-General","SG",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
328,2002,28,"Secretariat-General","SG",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
329,2002,28,"Secretariat-General","SG",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
330,2002,28,"Secretariat-General","SG",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
331,2002,28,"Secretariat-General","SG",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
332,2002,28,"Secretariat-General","SG",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
333,2002,28,"Secretariat-General","SG",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
334,2002,28,"Secretariat-General","SG",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
335,2002,28,"Secretariat-General","SG",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
336,2002,28,"Secretariat-General","SG",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
337,2002,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",1,"Letter of formal notice (Art. 258)",27
338,2002,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
339,2002,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
340,2002,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
341,2002,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
342,2002,29,"Taxation and Customs Union","TAXUD",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
343,2002,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",1,"Letter of formal notice (Art. 258)",26
344,2002,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
345,2002,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
346,2002,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",4,"Letter of formal notice (Art. 260)",6
347,2002,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",5,"Reasoned opinion (Art. 260)",2
348,2002,29,"Taxation and Customs Union","TAXUD",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
349,2002,30,"Trade","TRADE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
350,2002,30,"Trade","TRADE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
351,2002,30,"Trade","TRADE",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
352,2002,30,"Trade","TRADE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
353,2002,30,"Trade","TRADE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
354,2002,30,"Trade","TRADE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
355,2002,30,"Trade","TRADE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
356,2002,30,"Trade","TRADE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
357,2002,30,"Trade","TRADE",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
358,2002,30,"Trade","TRADE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
359,2002,30,"Trade","TRADE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
360,2002,30,"Trade","TRADE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
361,2003,1,"Agriculture and Rural Development","AGRI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",40
362,2003,1,"Agriculture and Rural Development","AGRI",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
363,2003,1,"Agriculture and Rural Development","AGRI",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
364,2003,1,"Agriculture and Rural Development","AGRI",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
365,2003,1,"Agriculture and Rural Development","AGRI",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
366,2003,1,"Agriculture and Rural Development","AGRI",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
367,2003,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",1,"Letter of formal notice (Art. 258)",7
368,2003,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
369,2003,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
370,2003,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
371,2003,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
372,2003,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
373,2003,2,"Budget","BUDG",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
374,2003,2,"Budget","BUDG",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
375,2003,2,"Budget","BUDG",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
376,2003,2,"Budget","BUDG",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
377,2003,2,"Budget","BUDG",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
378,2003,2,"Budget","BUDG",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
379,2003,2,"Budget","BUDG",2,"nonconformity",1,"Letter of formal notice (Art. 258)",14
380,2003,2,"Budget","BUDG",2,"nonconformity",2,"Reasoned opinion (Art. 258)",3
381,2003,2,"Budget","BUDG",2,"nonconformity",3,"Referral to the Court (Art. 258)",3
382,2003,2,"Budget","BUDG",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
383,2003,2,"Budget","BUDG",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
384,2003,2,"Budget","BUDG",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
385,2003,3,"Climate Action","CLIMA",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
386,2003,3,"Climate Action","CLIMA",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
387,2003,3,"Climate Action","CLIMA",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
388,2003,3,"Climate Action","CLIMA",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
389,2003,3,"Climate Action","CLIMA",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
390,2003,3,"Climate Action","CLIMA",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
391,2003,3,"Climate Action","CLIMA",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
392,2003,3,"Climate Action","CLIMA",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
393,2003,3,"Climate Action","CLIMA",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
394,2003,3,"Climate Action","CLIMA",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
395,2003,3,"Climate Action","CLIMA",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
396,2003,3,"Climate Action","CLIMA",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
397,2003,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",41
398,2003,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",28
399,2003,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
400,2003,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
401,2003,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
402,2003,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
403,2003,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",4
404,2003,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
405,2003,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",3,"Referral to the Court (Art. 258)",3
406,2003,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
407,2003,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
408,2003,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
409,2003,5,"Competition","COMP",1,"noncommunication",1,"Letter of formal notice (Art. 258)",9
410,2003,5,"Competition","COMP",1,"noncommunication",2,"Reasoned opinion (Art. 258)",7
411,2003,5,"Competition","COMP",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
412,2003,5,"Competition","COMP",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
413,2003,5,"Competition","COMP",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
414,2003,5,"Competition","COMP",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
415,2003,5,"Competition","COMP",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
416,2003,5,"Competition","COMP",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
417,2003,5,"Competition","COMP",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
418,2003,5,"Competition","COMP",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
419,2003,5,"Competition","COMP",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
420,2003,5,"Competition","COMP",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
421,2003,6,"Defence Industry and Space","DEFIS",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
422,2003,6,"Defence Industry and Space","DEFIS",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
423,2003,6,"Defence Industry and Space","DEFIS",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
424,2003,6,"Defence Industry and Space","DEFIS",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
425,2003,6,"Defence Industry and Space","DEFIS",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
426,2003,6,"Defence Industry and Space","DEFIS",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
427,2003,6,"Defence Industry and Space","DEFIS",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
428,2003,6,"Defence Industry and Space","DEFIS",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
429,2003,6,"Defence Industry and Space","DEFIS",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
430,2003,6,"Defence Industry and Space","DEFIS",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
431,2003,6,"Defence Industry and Space","DEFIS",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
