"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","count_cases"
1129,2004,10,"Energy","ENER",4,"Italy","IT",6
1130,2004,10,"Energy","ENER",5,"Luxembourg","LU",4
1133,2004,10,"Energy","ENER",8,"Ireland","IE",2
1134,2004,10,"Energy","ENER",9,"United Kingdom","UK",3
1135,2004,10,"Energy","ENER",10,"Greece","EL",2
1136,2004,10,"Energy","ENER",11,"Portugal","PT",3
1137,2004,10,"Energy","ENER",12,"Spain","ES",2
1138,2004,10,"Energy","ENER",13,"Austria","AT",1
1139,2004,10,"Energy","ENER",14,"Finland","FI",2
1140,2004,10,"Energy","ENER",15,"Sweden","SE",2
1141,2004,10,"Energy","ENER",16,"Cyprus","CY",2
1142,2004,10,"Energy","ENER",17,"Czech Republic","CZ",5
1143,2004,10,"Energy","ENER",18,"Estonia","EE",3
1145,2004,10,"Energy","ENER",20,"Latvia","LV",2
1146,2004,10,"Energy","ENER",21,"Lithuania","LT",1
1147,2004,10,"Energy","ENER",22,"Malta","MT",1
1148,2004,10,"Energy","ENER",23,"Poland","PL",4
1149,2004,10,"Energy","ENER",24,"Slovakia","SK",8
1150,2004,10,"Energy","ENER",25,"Slovenia","SI",3
1151,2004,11,"Enterprise and Industry","ENTR",1,"Belgium","BE",17
1152,2004,11,"Enterprise and Industry","ENTR",2,"France","FR",14
1153,2004,11,"Enterprise and Industry","ENTR",3,"Germany","DE",9
1154,2004,11,"Enterprise and Industry","ENTR",4,"Italy","IT",16
1155,2004,11,"Enterprise and Industry","ENTR",5,"Luxembourg","LU",9
1156,2004,11,"Enterprise and Industry","ENTR",6,"Netherlands","NL",6
1157,2004,11,"Enterprise and Industry","ENTR",7,"Denmark","DK",17
1158,2004,11,"Enterprise and Industry","ENTR",8,"Ireland","IE",12
1159,2004,11,"Enterprise and Industry","ENTR",9,"United Kingdom","UK",7
1160,2004,11,"Enterprise and Industry","ENTR",10,"Greece","EL",15
1161,2004,11,"Enterprise and Industry","ENTR",11,"Portugal","PT",15
1162,2004,11,"Enterprise and Industry","ENTR",12,"Spain","ES",7
1163,2004,11,"Enterprise and Industry","ENTR",13,"Austria","AT",9
1164,2004,11,"Enterprise and Industry","ENTR",14,"Finland","FI",12
1165,2004,11,"Enterprise and Industry","ENTR",15,"Sweden","SE",11
1166,2004,11,"Enterprise and Industry","ENTR",16,"Cyprus","CY",16
1167,2004,11,"Enterprise and Industry","ENTR",17,"Czech Republic","CZ",23
1168,2004,11,"Enterprise and Industry","ENTR",18,"Estonia","EE",7
1169,2004,11,"Enterprise and Industry","ENTR",19,"Hungary","HU",4
1170,2004,11,"Enterprise and Industry","ENTR",20,"Latvia","LV",13
1172,2004,11,"Enterprise and Industry","ENTR",22,"Malta","MT",9
1173,2004,11,"Enterprise and Industry","ENTR",23,"Poland","PL",13
1174,2004,11,"Enterprise and Industry","ENTR",24,"Slovakia","SK",9
1175,2004,11,"Enterprise and Industry","ENTR",25,"Slovenia","SI",6
1176,2004,12,"Environment","ENV",1,"Belgium","BE",14
1177,2004,12,"Environment","ENV",2,"France","FR",16
1178,2004,12,"Environment","ENV",3,"Germany","DE",9
1179,2004,12,"Environment","ENV",4,"Italy","IT",22
1180,2004,12,"Environment","ENV",5,"Luxembourg","LU",11
1181,2004,12,"Environment","ENV",6,"Netherlands","NL",4
1182,2004,12,"Environment","ENV",7,"Denmark","DK",5
1183,2004,12,"Environment","ENV",8,"Ireland","IE",10
1184,2004,12,"Environment","ENV",9,"United Kingdom","UK",17
1185,2004,12,"Environment","ENV",10,"Greece","EL",10
1186,2004,12,"Environment","ENV",11,"Portugal","PT",15
1187,2004,12,"Environment","ENV",12,"Spain","ES",13
1188,2004,12,"Environment","ENV",13,"Austria","AT",10
1189,2004,12,"Environment","ENV",14,"Finland","FI",9
1190,2004,12,"Environment","ENV",15,"Sweden","SE",9
1191,2004,12,"Environment","ENV",16,"Cyprus","CY",2
1192,2004,12,"Environment","ENV",17,"Czech Republic","CZ",12
1193,2004,12,"Environment","ENV",18,"Estonia","EE",7
1194,2004,12,"Environment","ENV",19,"Hungary","HU",6
1197,2004,12,"Environment","ENV",22,"Malta","MT",5
1198,2004,12,"Environment","ENV",23,"Poland","PL",6
1199,2004,12,"Environment","ENV",24,"Slovakia","SK",7
1200,2004,12,"Environment","ENV",25,"Slovenia","SI",6
1226,2004,14,"Eurostat","EUROSTAT",1,"Belgium","BE",1
1229,2004,14,"Eurostat","EUROSTAT",4,"Italy","IT",1
1230,2004,14,"Eurostat","EUROSTAT",5,"Luxembourg","LU",1
1232,2004,14,"Eurostat","EUROSTAT",7,"Denmark","DK",1
1233,2004,14,"Eurostat","EUROSTAT",8,"Ireland","IE",1
1235,2004,14,"Eurostat","EUROSTAT",10,"Greece","EL",3
1236,2004,14,"Eurostat","EUROSTAT",11,"Portugal","PT",1
1237,2004,14,"Eurostat","EUROSTAT",12,"Spain","ES",1
1239,2004,14,"Eurostat","EUROSTAT",14,"Finland","FI",1
1240,2004,14,"Eurostat","EUROSTAT",15,"Sweden","SE",1
1243,2004,14,"Eurostat","EUROSTAT",18,"Estonia","EE",1
1244,2004,14,"Eurostat","EUROSTAT",19,"Hungary","HU",2
1247,2004,14,"Eurostat","EUROSTAT",22,"Malta","MT",2
1249,2004,14,"Eurostat","EUROSTAT",24,"Slovakia","SK",1
1250,2004,14,"Eurostat","EUROSTAT",25,"Slovenia","SI",2
1258,2004,15,"External Relations","RELEX",8,"Ireland","IE",1
1266,2004,15,"External Relations","RELEX",16,"Cyprus","CY",1
1270,2004,15,"External Relations","RELEX",20,"Latvia","LV",1
1274,2004,15,"External Relations","RELEX",24,"Slovakia","SK",1
1275,2004,15,"External Relations","RELEX",25,"Slovenia","SI",1
1288,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",13,"Austria","AT",1
1289,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",14,"Finland","FI",1
1290,2004,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",15,"Sweden","SE",1
1301,2004,17,"Health and Consumers","SANCO",1,"Belgium","BE",10
1302,2004,17,"Health and Consumers","SANCO",2,"France","FR",13
1303,2004,17,"Health and Consumers","SANCO",3,"Germany","DE",14
1304,2004,17,"Health and Consumers","SANCO",4,"Italy","IT",28
1305,2004,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",20
1306,2004,17,"Health and Consumers","SANCO",6,"Netherlands","NL",14
1307,2004,17,"Health and Consumers","SANCO",7,"Denmark","DK",11
1308,2004,17,"Health and Consumers","SANCO",8,"Ireland","IE",14
1309,2004,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",18
1310,2004,17,"Health and Consumers","SANCO",10,"Greece","EL",26
1311,2004,17,"Health and Consumers","SANCO",11,"Portugal","PT",22
1312,2004,17,"Health and Consumers","SANCO",12,"Spain","ES",3
1313,2004,17,"Health and Consumers","SANCO",13,"Austria","AT",10
1314,2004,17,"Health and Consumers","SANCO",14,"Finland","FI",24
1315,2004,17,"Health and Consumers","SANCO",15,"Sweden","SE",12
1316,2004,17,"Health and Consumers","SANCO",16,"Cyprus","CY",26
1317,2004,17,"Health and Consumers","SANCO",17,"Czech Republic","CZ",38
1318,2004,17,"Health and Consumers","SANCO",18,"Estonia","EE",19
1319,2004,17,"Health and Consumers","SANCO",19,"Hungary","HU",8
1320,2004,17,"Health and Consumers","SANCO",20,"Latvia","LV",46
1321,2004,17,"Health and Consumers","SANCO",21,"Lithuania","LT",2
1322,2004,17,"Health and Consumers","SANCO",22,"Malta","MT",51
1323,2004,17,"Health and Consumers","SANCO",23,"Poland","PL",2
1324,2004,17,"Health and Consumers","SANCO",24,"Slovakia","SK",27
1325,2004,17,"Health and Consumers","SANCO",25,"Slovenia","SI",11
1335,2004,18,"Health and Food Safety","SANTE",10,"Greece","EL",1
1362,2004,19,"Human Resources and Security","HR",12,"Spain","ES",1
1376,2004,20,"Internal Market and Services","MARKT",1,"Belgium","BE",12
1377,2004,20,"Internal Market and Services","MARKT",2,"France","FR",19
1378,2004,20,"Internal Market and Services","MARKT",3,"Germany","DE",17
1379,2004,20,"Internal Market and Services","MARKT",4,"Italy","IT",20
1380,2004,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",8
1381,2004,20,"Internal Market and Services","MARKT",6,"Netherlands","NL",16
1382,2004,20,"Internal Market and Services","MARKT",7,"Denmark","DK",8
1383,2004,20,"Internal Market and Services","MARKT",8,"Ireland","IE",9
1384,2004,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",8
1385,2004,20,"Internal Market and Services","MARKT",10,"Greece","EL",18
1386,2004,20,"Internal Market and Services","MARKT",11,"Portugal","PT",10
1387,2004,20,"Internal Market and Services","MARKT",12,"Spain","ES",12
1388,2004,20,"Internal Market and Services","MARKT",13,"Austria","AT",6
1389,2004,20,"Internal Market and Services","MARKT",14,"Finland","FI",12
1390,2004,20,"Internal Market and Services","MARKT",15,"Sweden","SE",10
1391,2004,20,"Internal Market and Services","MARKT",16,"Cyprus","CY",14
1392,2004,20,"Internal Market and Services","MARKT",17,"Czech Republic","CZ",27
1393,2004,20,"Internal Market and Services","MARKT",18,"Estonia","EE",24
1394,2004,20,"Internal Market and Services","MARKT",19,"Hungary","HU",10
1395,2004,20,"Internal Market and Services","MARKT",20,"Latvia","LV",28
1396,2004,20,"Internal Market and Services","MARKT",21,"Lithuania","LT",7
1397,2004,20,"Internal Market and Services","MARKT",22,"Malta","MT",24
1398,2004,20,"Internal Market and Services","MARKT",23,"Poland","PL",19
1399,2004,20,"Internal Market and Services","MARKT",24,"Slovakia","SK",17
1400,2004,20,"Internal Market and Services","MARKT",25,"Slovenia","SI",20
1403,2004,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",3,"Germany","DE",1
1415,2004,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",15,"Sweden","SE",1
1426,2004,22,"Justice and Consumers","JUST",1,"Belgium","BE",1
1427,2004,22,"Justice and Consumers","JUST",2,"France","FR",2
1428,2004,22,"Justice and Consumers","JUST",3,"Germany","DE",2
1430,2004,22,"Justice and Consumers","JUST",5,"Luxembourg","LU",1
1432,2004,22,"Justice and Consumers","JUST",7,"Denmark","DK",1
1434,2004,22,"Justice and Consumers","JUST",9,"United Kingdom","UK",1
1437,2004,22,"Justice and Consumers","JUST",12,"Spain","ES",1
1438,2004,22,"Justice and Consumers","JUST",13,"Austria","AT",1
1439,2004,22,"Justice and Consumers","JUST",14,"Finland","FI",1
1440,2004,22,"Justice and Consumers","JUST",15,"Sweden","SE",1
1442,2004,22,"Justice and Consumers","JUST",17,"Czech Republic","CZ",5
1447,2004,22,"Justice and Consumers","JUST",22,"Malta","MT",1
1477,2004,24,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1
1479,2004,24,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1
1481,2004,24,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",1
1483,2004,24,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",1
1486,2004,24,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",1
1487,2004,24,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1
1490,2004,24,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",1
1495,2004,24,"Maritime Affairs and Fisheries","MARE",20,"Latvia","LV",2
1497,2004,24,"Maritime Affairs and Fisheries","MARE",22,"Malta","MT",2
1499,2004,24,"Maritime Affairs and Fisheries","MARE",24,"Slovakia","SK",2
1500,2004,24,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",2
1508,2004,25,"Migration and Home Affairs","HOME",8,"Ireland","IE",1
1516,2004,25,"Migration and Home Affairs","HOME",16,"Cyprus","CY",2
1518,2004,25,"Migration and Home Affairs","HOME",18,"Estonia","EE",1
1521,2004,25,"Migration and Home Affairs","HOME",21,"Lithuania","LT",1
1522,2004,25,"Migration and Home Affairs","HOME",22,"Malta","MT",1
1526,2004,26,"Mobility and Transport","MOVE",1,"Belgium","BE",9
1527,2004,26,"Mobility and Transport","MOVE",2,"France","FR",6
1528,2004,26,"Mobility and Transport","MOVE",3,"Germany","DE",5
1529,2004,26,"Mobility and Transport","MOVE",4,"Italy","IT",5
1530,2004,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",7
1531,2004,26,"Mobility and Transport","MOVE",6,"Netherlands","NL",5
1532,2004,26,"Mobility and Transport","MOVE",7,"Denmark","DK",5
1533,2004,26,"Mobility and Transport","MOVE",8,"Ireland","IE",3
1534,2004,26,"Mobility and Transport","MOVE",9,"United Kingdom","UK",6
1535,2004,26,"Mobility and Transport","MOVE",10,"Greece","EL",11
1536,2004,26,"Mobility and Transport","MOVE",11,"Portugal","PT",10
1537,2004,26,"Mobility and Transport","MOVE",12,"Spain","ES",4
1538,2004,26,"Mobility and Transport","MOVE",13,"Austria","AT",6
1539,2004,26,"Mobility and Transport","MOVE",14,"Finland","FI",5
1540,2004,26,"Mobility and Transport","MOVE",15,"Sweden","SE",6
1541,2004,26,"Mobility and Transport","MOVE",16,"Cyprus","CY",4
1542,2004,26,"Mobility and Transport","MOVE",17,"Czech Republic","CZ",10
1543,2004,26,"Mobility and Transport","MOVE",18,"Estonia","EE",5
1544,2004,26,"Mobility and Transport","MOVE",19,"Hungary","HU",2
1545,2004,26,"Mobility and Transport","MOVE",20,"Latvia","LV",5
1546,2004,26,"Mobility and Transport","MOVE",21,"Lithuania","LT",3
1547,2004,26,"Mobility and Transport","MOVE",22,"Malta","MT",2
1548,2004,26,"Mobility and Transport","MOVE",23,"Poland","PL",3
1549,2004,26,"Mobility and Transport","MOVE",24,"Slovakia","SK",23
1601,2004,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",7
1602,2004,29,"Taxation and Customs Union","TAXUD",2,"France","FR",8
1603,2004,29,"Taxation and Customs Union","TAXUD",3,"Germany","DE",8
1604,2004,29,"Taxation and Customs Union","TAXUD",4,"Italy","IT",11
1605,2004,29,"Taxation and Customs Union","TAXUD",5,"Luxembourg","LU",7
1606,2004,29,"Taxation and Customs Union","TAXUD",6,"Netherlands","NL",10
1607,2004,29,"Taxation and Customs Union","TAXUD",7,"Denmark","DK",6
1608,2004,29,"Taxation and Customs Union","TAXUD",8,"Ireland","IE",4
1609,2004,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",7
1610,2004,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",8
1611,2004,29,"Taxation and Customs Union","TAXUD",11,"Portugal","PT",6
1612,2004,29,"Taxation and Customs Union","TAXUD",12,"Spain","ES",12
1613,2004,29,"Taxation and Customs Union","TAXUD",13,"Austria","AT",4
1614,2004,29,"Taxation and Customs Union","TAXUD",14,"Finland","FI",7
1615,2004,29,"Taxation and Customs Union","TAXUD",15,"Sweden","SE",6
1616,2004,29,"Taxation and Customs Union","TAXUD",16,"Cyprus","CY",3
1617,2004,29,"Taxation and Customs Union","TAXUD",17,"Czech Republic","CZ",4
1618,2004,29,"Taxation and Customs Union","TAXUD",18,"Estonia","EE",2
1620,2004,29,"Taxation and Customs Union","TAXUD",20,"Latvia","LV",1
1622,2004,29,"Taxation and Customs Union","TAXUD",22,"Malta","MT",3
1623,2004,29,"Taxation and Customs Union","TAXUD",23,"Poland","PL",4
1624,2004,29,"Taxation and Customs Union","TAXUD",24,"Slovakia","SK",6
1625,2004,29,"Taxation and Customs Union","TAXUD",25,"Slovenia","SI",1
1641,2004,30,"Trade","TRADE",16,"Cyprus","CY",1
1645,2004,30,"Trade","TRADE",20,"Latvia","LV",2
1647,2004,30,"Trade","TRADE",22,"Malta","MT",2
1650,2004,30,"Trade","TRADE",25,"Slovenia","SI",1
1675,2005,1,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",1
1676,2005,2,"Budget","BUDG",1,"Belgium","BE",1
1678,2005,2,"Budget","BUDG",3,"Germany","DE",1
1679,2005,2,"Budget","BUDG",4,"Italy","IT",1
1681,2005,2,"Budget","BUDG",6,"Netherlands","NL",1
1682,2005,2,"Budget","BUDG",7,"Denmark","DK",1
1689,2005,2,"Budget","BUDG",14,"Finland","FI",1
1690,2005,2,"Budget","BUDG",15,"Sweden","SE",1
1726,2005,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",2
1727,2005,4,"Communication Networks, Content and Technology","CONNECT",2,"France","FR",2
1728,2005,4,"Communication Networks, Content and Technology","CONNECT",3,"Germany","DE",4
1729,2005,4,"Communication Networks, Content and Technology","CONNECT",4,"Italy","IT",3
1730,2005,4,"Communication Networks, Content and Technology","CONNECT",5,"Luxembourg","LU",2
1731,2005,4,"Communication Networks, Content and Technology","CONNECT",6,"Netherlands","NL",1
1734,2005,4,"Communication Networks, Content and Technology","CONNECT",9,"United Kingdom","UK",2
1735,2005,4,"Communication Networks, Content and Technology","CONNECT",10,"Greece","EL",2
1736,2005,4,"Communication Networks, Content and Technology","CONNECT",11,"Portugal","PT",3
1737,2005,4,"Communication Networks, Content and Technology","CONNECT",12,"Spain","ES",1
1738,2005,4,"Communication Networks, Content and Technology","CONNECT",13,"Austria","AT",3
1739,2005,4,"Communication Networks, Content and Technology","CONNECT",14,"Finland","FI",2
1740,2005,4,"Communication Networks, Content and Technology","CONNECT",15,"Sweden","SE",1
1741,2005,4,"Communication Networks, Content and Technology","CONNECT",16,"Cyprus","CY",5
1742,2005,4,"Communication Networks, Content and Technology","CONNECT",17,"Czech Republic","CZ",5
1743,2005,4,"Communication Networks, Content and Technology","CONNECT",18,"Estonia","EE",4
1744,2005,4,"Communication Networks, Content and Technology","CONNECT",19,"Hungary","HU",2
1745,2005,4,"Communication Networks, Content and Technology","CONNECT",20,"Latvia","LV",5
1746,2005,4,"Communication Networks, Content and Technology","CONNECT",21,"Lithuania","LT",3
1747,2005,4,"Communication Networks, Content and Technology","CONNECT",22,"Malta","MT",4
1748,2005,4,"Communication Networks, Content and Technology","CONNECT",23,"Poland","PL",6
1749,2005,4,"Communication Networks, Content and Technology","CONNECT",24,"Slovakia","SK",5
1750,2005,4,"Communication Networks, Content and Technology","CONNECT",25,"Slovenia","SI",3
1754,2005,5,"Competition","COMP",4,"Italy","IT",1
1759,2005,5,"Competition","COMP",9,"United Kingdom","UK",1
1760,2005,5,"Competition","COMP",10,"Greece","EL",1
1769,2005,5,"Competition","COMP",19,"Hungary","HU",1
1771,2005,5,"Competition","COMP",21,"Lithuania","LT",1
1851,2005,9,"Employment, Social Affairs and Inclusion","EMPL",1,"Belgium","BE",2
1852,2005,9,"Employment, Social Affairs and Inclusion","EMPL",2,"France","FR",3
1853,2005,9,"Employment, Social Affairs and Inclusion","EMPL",3,"Germany","DE",1
1854,2005,9,"Employment, Social Affairs and Inclusion","EMPL",4,"Italy","IT",4
1855,2005,9,"Employment, Social Affairs and Inclusion","EMPL",5,"Luxembourg","LU",4
1857,2005,9,"Employment, Social Affairs and Inclusion","EMPL",7,"Denmark","DK",1
1858,2005,9,"Employment, Social Affairs and Inclusion","EMPL",8,"Ireland","IE",2
1859,2005,9,"Employment, Social Affairs and Inclusion","EMPL",9,"United Kingdom","UK",1
1860,2005,9,"Employment, Social Affairs and Inclusion","EMPL",10,"Greece","EL",5
1861,2005,9,"Employment, Social Affairs and Inclusion","EMPL",11,"Portugal","PT",1
1862,2005,9,"Employment, Social Affairs and Inclusion","EMPL",12,"Spain","ES",4
1863,2005,9,"Employment, Social Affairs and Inclusion","EMPL",13,"Austria","AT",2
1864,2005,9,"Employment, Social Affairs and Inclusion","EMPL",14,"Finland","FI",1
1865,2005,9,"Employment, Social Affairs and Inclusion","EMPL",15,"Sweden","SE",3
1866,2005,9,"Employment, Social Affairs and Inclusion","EMPL",16,"Cyprus","CY",3
1867,2005,9,"Employment, Social Affairs and Inclusion","EMPL",17,"Czech Republic","CZ",3
1868,2005,9,"Employment, Social Affairs and Inclusion","EMPL",18,"Estonia","EE",1
1870,2005,9,"Employment, Social Affairs and Inclusion","EMPL",20,"Latvia","LV",2
1871,2005,9,"Employment, Social Affairs and Inclusion","EMPL",21,"Lithuania","LT",1
1872,2005,9,"Employment, Social Affairs and Inclusion","EMPL",22,"Malta","MT",4
1873,2005,9,"Employment, Social Affairs and Inclusion","EMPL",23,"Poland","PL",1
