"key_ID","year","member_state_ID","member_state","member_state_code","case_type_ID","case_type","decision_stage_ID","decision_stage","count_decisions"
306,2003,11,"Portugal","PT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
307,2003,11,"Portugal","PT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",31
308,2003,11,"Portugal","PT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",6
309,2003,11,"Portugal","PT",2,"nonconformity",3,"Referral to the Court (Art. 258)",5
310,2003,11,"Portugal","PT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
311,2003,11,"Portugal","PT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
312,2003,11,"Portugal","PT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
313,2003,12,"Spain","ES",1,"noncommunication",1,"Letter of formal notice (Art. 258)",55
314,2003,12,"Spain","ES",1,"noncommunication",2,"Reasoned opinion (Art. 258)",10
315,2003,12,"Spain","ES",1,"noncommunication",3,"Referral to the Court (Art. 258)",9
316,2003,12,"Spain","ES",1,"noncommunication",4,"Letter of formal notice (Art. 260)",1
317,2003,12,"Spain","ES",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
318,2003,12,"Spain","ES",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
319,2003,12,"Spain","ES",2,"nonconformity",1,"Letter of formal notice (Art. 258)",52
320,2003,12,"Spain","ES",2,"nonconformity",2,"Reasoned opinion (Art. 258)",14
321,2003,12,"Spain","ES",2,"nonconformity",3,"Referral to the Court (Art. 258)",5
322,2003,12,"Spain","ES",2,"nonconformity",4,"Letter of formal notice (Art. 260)",2
323,2003,12,"Spain","ES",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
324,2003,12,"Spain","ES",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
325,2003,13,"Austria","AT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",86
326,2003,13,"Austria","AT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",28
327,2003,13,"Austria","AT",1,"noncommunication",3,"Referral to the Court (Art. 258)",16
328,2003,13,"Austria","AT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
329,2003,13,"Austria","AT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
330,2003,13,"Austria","AT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
331,2003,13,"Austria","AT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",11
332,2003,13,"Austria","AT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",10
333,2003,13,"Austria","AT",2,"nonconformity",3,"Referral to the Court (Art. 258)",9
334,2003,13,"Austria","AT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
335,2003,13,"Austria","AT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
336,2003,13,"Austria","AT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
337,2003,14,"Finland","FI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",77
338,2003,14,"Finland","FI",1,"noncommunication",2,"Reasoned opinion (Art. 258)",11
339,2003,14,"Finland","FI",1,"noncommunication",3,"Referral to the Court (Art. 258)",5
340,2003,14,"Finland","FI",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
341,2003,14,"Finland","FI",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
342,2003,14,"Finland","FI",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
343,2003,14,"Finland","FI",2,"nonconformity",1,"Letter of formal notice (Art. 258)",7
344,2003,14,"Finland","FI",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
345,2003,14,"Finland","FI",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
346,2003,14,"Finland","FI",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
347,2003,14,"Finland","FI",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
348,2003,14,"Finland","FI",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
349,2003,15,"Sweden","SE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",66
350,2003,15,"Sweden","SE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",9
351,2003,15,"Sweden","SE",1,"noncommunication",3,"Referral to the Court (Art. 258)",4
352,2003,15,"Sweden","SE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
353,2003,15,"Sweden","SE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
354,2003,15,"Sweden","SE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
355,2003,15,"Sweden","SE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",7
356,2003,15,"Sweden","SE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",5
357,2003,15,"Sweden","SE",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
358,2003,15,"Sweden","SE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
359,2003,15,"Sweden","SE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
360,2003,15,"Sweden","SE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
361,2004,1,"Belgium","BE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",58
362,2004,1,"Belgium","BE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",15
363,2004,1,"Belgium","BE",1,"noncommunication",3,"Referral to the Court (Art. 258)",17
364,2004,1,"Belgium","BE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",1
365,2004,1,"Belgium","BE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
366,2004,1,"Belgium","BE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
367,2004,1,"Belgium","BE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",21
368,2004,1,"Belgium","BE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",14
369,2004,1,"Belgium","BE",2,"nonconformity",3,"Referral to the Court (Art. 258)",5
370,2004,1,"Belgium","BE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
371,2004,1,"Belgium","BE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
372,2004,1,"Belgium","BE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
373,2004,2,"France","FR",1,"noncommunication",1,"Letter of formal notice (Art. 258)",52
374,2004,2,"France","FR",1,"noncommunication",2,"Reasoned opinion (Art. 258)",31
375,2004,2,"France","FR",1,"noncommunication",3,"Referral to the Court (Art. 258)",19
376,2004,2,"France","FR",1,"noncommunication",4,"Letter of formal notice (Art. 260)",3
377,2004,2,"France","FR",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
378,2004,2,"France","FR",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
379,2004,2,"France","FR",2,"nonconformity",1,"Letter of formal notice (Art. 258)",36
380,2004,2,"France","FR",2,"nonconformity",2,"Reasoned opinion (Art. 258)",13
381,2004,2,"France","FR",2,"nonconformity",3,"Referral to the Court (Art. 258)",5
382,2004,2,"France","FR",2,"nonconformity",4,"Letter of formal notice (Art. 260)",7
383,2004,2,"France","FR",2,"nonconformity",5,"Reasoned opinion (Art. 260)",2
384,2004,2,"France","FR",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
385,2004,3,"Germany","DE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",46
386,2004,3,"Germany","DE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",15
387,2004,3,"Germany","DE",1,"noncommunication",3,"Referral to the Court (Art. 258)",17
388,2004,3,"Germany","DE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
389,2004,3,"Germany","DE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
390,2004,3,"Germany","DE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
391,2004,3,"Germany","DE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",49
392,2004,3,"Germany","DE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",20
393,2004,3,"Germany","DE",2,"nonconformity",3,"Referral to the Court (Art. 258)",4
394,2004,3,"Germany","DE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",2
395,2004,3,"Germany","DE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",2
396,2004,3,"Germany","DE",2,"nonconformity",6,"Referral to the Court (Art. 260)",2
397,2004,4,"Italy","IT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",73
398,2004,4,"Italy","IT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",27
399,2004,4,"Italy","IT",1,"noncommunication",3,"Referral to the Court (Art. 258)",18
400,2004,4,"Italy","IT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",1
401,2004,4,"Italy","IT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
402,2004,4,"Italy","IT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
403,2004,4,"Italy","IT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",60
404,2004,4,"Italy","IT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",49
405,2004,4,"Italy","IT",2,"nonconformity",3,"Referral to the Court (Art. 258)",25
406,2004,4,"Italy","IT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",4
407,2004,4,"Italy","IT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",3
408,2004,4,"Italy","IT",2,"nonconformity",6,"Referral to the Court (Art. 260)",2
409,2004,5,"Luxembourg","LU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",62
410,2004,5,"Luxembourg","LU",1,"noncommunication",2,"Reasoned opinion (Art. 258)",24
411,2004,5,"Luxembourg","LU",1,"noncommunication",3,"Referral to the Court (Art. 258)",25
412,2004,5,"Luxembourg","LU",1,"noncommunication",4,"Letter of formal notice (Art. 260)",1
413,2004,5,"Luxembourg","LU",1,"noncommunication",5,"Reasoned opinion (Art. 260)",1
414,2004,5,"Luxembourg","LU",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
415,2004,5,"Luxembourg","LU",2,"nonconformity",1,"Letter of formal notice (Art. 258)",14
416,2004,5,"Luxembourg","LU",2,"nonconformity",2,"Reasoned opinion (Art. 258)",12
417,2004,5,"Luxembourg","LU",2,"nonconformity",3,"Referral to the Court (Art. 258)",3
418,2004,5,"Luxembourg","LU",2,"nonconformity",4,"Letter of formal notice (Art. 260)",2
419,2004,5,"Luxembourg","LU",2,"nonconformity",5,"Reasoned opinion (Art. 260)",4
420,2004,5,"Luxembourg","LU",2,"nonconformity",6,"Referral to the Court (Art. 260)",1
421,2004,6,"Netherlands","NL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",44
422,2004,6,"Netherlands","NL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",18
423,2004,6,"Netherlands","NL",1,"noncommunication",3,"Referral to the Court (Art. 258)",12
424,2004,6,"Netherlands","NL",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
425,2004,6,"Netherlands","NL",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
426,2004,6,"Netherlands","NL",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
427,2004,6,"Netherlands","NL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",12
428,2004,6,"Netherlands","NL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",9
429,2004,6,"Netherlands","NL",2,"nonconformity",3,"Referral to the Court (Art. 258)",2
430,2004,6,"Netherlands","NL",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
431,2004,6,"Netherlands","NL",2,"nonconformity",5,"Reasoned opinion (Art. 260)",1
432,2004,6,"Netherlands","NL",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
433,2004,7,"Denmark","DK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",48
434,2004,7,"Denmark","DK",1,"noncommunication",2,"Reasoned opinion (Art. 258)",6
435,2004,7,"Denmark","DK",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
436,2004,7,"Denmark","DK",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
437,2004,7,"Denmark","DK",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
438,2004,7,"Denmark","DK",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
439,2004,7,"Denmark","DK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",12
440,2004,7,"Denmark","DK",2,"nonconformity",2,"Reasoned opinion (Art. 258)",6
441,2004,7,"Denmark","DK",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
442,2004,7,"Denmark","DK",2,"nonconformity",4,"Letter of formal notice (Art. 260)",2
443,2004,7,"Denmark","DK",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
444,2004,7,"Denmark","DK",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
445,2004,8,"Ireland","IE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",51
446,2004,8,"Ireland","IE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",7
447,2004,8,"Ireland","IE",1,"noncommunication",3,"Referral to the Court (Art. 258)",4
448,2004,8,"Ireland","IE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
449,2004,8,"Ireland","IE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
450,2004,8,"Ireland","IE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
451,2004,8,"Ireland","IE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",20
452,2004,8,"Ireland","IE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",14
453,2004,8,"Ireland","IE",2,"nonconformity",3,"Referral to the Court (Art. 258)",4
454,2004,8,"Ireland","IE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",4
455,2004,8,"Ireland","IE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
456,2004,8,"Ireland","IE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
457,2004,9,"United Kingdom","UK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",50
458,2004,9,"United Kingdom","UK",1,"noncommunication",2,"Reasoned opinion (Art. 258)",11
459,2004,9,"United Kingdom","UK",1,"noncommunication",3,"Referral to the Court (Art. 258)",7
460,2004,9,"United Kingdom","UK",1,"noncommunication",4,"Letter of formal notice (Art. 260)",1
461,2004,9,"United Kingdom","UK",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
462,2004,9,"United Kingdom","UK",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
463,2004,9,"United Kingdom","UK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",19
464,2004,9,"United Kingdom","UK",2,"nonconformity",2,"Reasoned opinion (Art. 258)",8
465,2004,9,"United Kingdom","UK",2,"nonconformity",3,"Referral to the Court (Art. 258)",3
466,2004,9,"United Kingdom","UK",2,"nonconformity",4,"Letter of formal notice (Art. 260)",2
467,2004,9,"United Kingdom","UK",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
468,2004,9,"United Kingdom","UK",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
469,2004,10,"Greece","EL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",70
470,2004,10,"Greece","EL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",30
471,2004,10,"Greece","EL",1,"noncommunication",3,"Referral to the Court (Art. 258)",25
472,2004,10,"Greece","EL",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
473,2004,10,"Greece","EL",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
474,2004,10,"Greece","EL",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
475,2004,10,"Greece","EL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",44
476,2004,10,"Greece","EL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",18
477,2004,10,"Greece","EL",2,"nonconformity",3,"Referral to the Court (Art. 258)",6
478,2004,10,"Greece","EL",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
479,2004,10,"Greece","EL",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
480,2004,10,"Greece","EL",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
481,2004,11,"Portugal","PT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",70
482,2004,11,"Portugal","PT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",14
483,2004,11,"Portugal","PT",1,"noncommunication",3,"Referral to the Court (Art. 258)",6
484,2004,11,"Portugal","PT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
485,2004,11,"Portugal","PT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
486,2004,11,"Portugal","PT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
487,2004,11,"Portugal","PT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",23
488,2004,11,"Portugal","PT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",20
489,2004,11,"Portugal","PT",2,"nonconformity",3,"Referral to the Court (Art. 258)",5
490,2004,11,"Portugal","PT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
491,2004,11,"Portugal","PT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",1
492,2004,11,"Portugal","PT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
493,2004,12,"Spain","ES",1,"noncommunication",1,"Letter of formal notice (Art. 258)",31
494,2004,12,"Spain","ES",1,"noncommunication",2,"Reasoned opinion (Art. 258)",3
495,2004,12,"Spain","ES",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
496,2004,12,"Spain","ES",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
497,2004,12,"Spain","ES",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
498,2004,12,"Spain","ES",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
499,2004,12,"Spain","ES",2,"nonconformity",1,"Letter of formal notice (Art. 258)",45
500,2004,12,"Spain","ES",2,"nonconformity",2,"Reasoned opinion (Art. 258)",13
501,2004,12,"Spain","ES",2,"nonconformity",3,"Referral to the Court (Art. 258)",9
502,2004,12,"Spain","ES",2,"nonconformity",4,"Letter of formal notice (Art. 260)",5
503,2004,12,"Spain","ES",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
504,2004,12,"Spain","ES",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
505,2004,13,"Austria","AT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",36
506,2004,13,"Austria","AT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",13
507,2004,13,"Austria","AT",1,"noncommunication",3,"Referral to the Court (Art. 258)",8
508,2004,13,"Austria","AT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
509,2004,13,"Austria","AT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
510,2004,13,"Austria","AT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
511,2004,13,"Austria","AT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",27
512,2004,13,"Austria","AT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",10
513,2004,13,"Austria","AT",2,"nonconformity",3,"Referral to the Court (Art. 258)",9
514,2004,13,"Austria","AT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",2
515,2004,13,"Austria","AT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
516,2004,13,"Austria","AT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
517,2004,14,"Finland","FI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",64
518,2004,14,"Finland","FI",1,"noncommunication",2,"Reasoned opinion (Art. 258)",12
519,2004,14,"Finland","FI",1,"noncommunication",3,"Referral to the Court (Art. 258)",11
520,2004,14,"Finland","FI",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
521,2004,14,"Finland","FI",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
522,2004,14,"Finland","FI",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
523,2004,14,"Finland","FI",2,"nonconformity",1,"Letter of formal notice (Art. 258)",19
524,2004,14,"Finland","FI",2,"nonconformity",2,"Reasoned opinion (Art. 258)",8
525,2004,14,"Finland","FI",2,"nonconformity",3,"Referral to the Court (Art. 258)",4
526,2004,14,"Finland","FI",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
527,2004,14,"Finland","FI",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
528,2004,14,"Finland","FI",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
529,2004,15,"Sweden","SE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",52
530,2004,15,"Sweden","SE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",9
531,2004,15,"Sweden","SE",1,"noncommunication",3,"Referral to the Court (Art. 258)",4
